Id,CreatedAt,ModifiedAt,SubscriptionId,SubscriptionEndDate,SubscriptionStartDate,CustomerName,ClientManagerName,CommittedMrr,ChurnReason,ChurnReasonDescription,LastCustomerPortalLoginDate,LifetimeInMonths,AverageMailOpeningRate,HasFacebookPlusConfigWarning,HasFacebookPlusPerformanceWarning,FacebookPlusPerformanceWarningSeverity,HasGroceryPlusConfigWarning,HasGroceryPlusPerformanceWarning,GroceryPlusPerformanceWarningSeverity,HasFacebookConfigWarning,HasFacebookPerformanceWarning,FacebookPerformanceWarningSeverity,HasBannerConfigWarning,HasBannerPerformanceWarning,BannerPerformanceWarningSeverity,HasSeoProfileConfigWarning,HasSeoProfilePerformanceWarning,SeoProfilePerformanceWarningSeverity,HasFacebookAutopilotConfigWarning,HasFacebookAutopilotPerformanceWarning,FacebookAutopilotPerformanceWarningSeverity,HasUndertakerPlusConfigWarning,HasUndertakerPlusPerformanceWarning,UndertakerPlusPerformanceWarningSeverity,HasRealtorPlusConfigWarning,HasRealtorPlusPerformanceWarning,RealtorPlusPerformanceWarningSeverity,HasRealtorPropertyAssessmentConfigWarning,HasRealtorPropertyAssessmentPerformanceWarning,RealtorPropertyAssessmentPerformanceWarningSeverity,HasBusinessArticleConfigWarning,HasBusinessArticlePerformanceWarning,BusinessArticlePerformanceWarningSeverity,HasAutoarticleConfigWarning,HasAutoarticlePerformanceWarning,AutoarticlePerformanceWarningSeverity,HasFacebookImpressionCampaignConfigWarning,HasFacebookImpressionCampaignPerformanceWarning,FacebookImpressionCampaignPerformanceWarningSeverity,HasFacebookClickCampaignConfigWarning,HasFacebookClickCampaignPerformanceWarning,FacebookClickCampaignPerformanceWarningSeverity
fd0488fb-8105-49d8-8828-08c61946de23,02/06/2025 08:47:51,,5bba0a8d-858c-4215-9001-62df7cc532a0,10/30/2025 18:50:00,09/30/2024 17:50:00,"Saxin by bødker ",Mattias Løwe,249.0000,Manglende udbytte,Telemarketing abbo,01/01/0001 00:00:00,13,80,,,,,,,,,,False,False,,False,False,,,,,,,,,,,,,,False,True,High,,,,,,,,,
bf445837-6995-4c5f-b434-24ad4997ae4f,06/20/2025 12:55:02,,1363847c-5ba9-467b-9c4d-06e52db6fcd7,10/05/2025 22:00:00,01/06/2025 23:00:00,Guldborg Biler,Christoffer Nibe,1495.0000,Manglende udbytte,"Han opsiger på grund af økonomi, og fordi han skal spare penge. 

Han har desværre også astronomisk dårlig performance.",01/01/0001 00:00:00,8,0,,,,,,,False,False,,False,False,,False,False,,,,,,,,,,,,,,False,True,Medium,,,,,,,,,
39e13674-569d-4cd7-8e3f-35fe03bd4227,07/04/2025 12:12:19,,e63e8073-93bb-4319-81d8-5260ba48b123,10/14/2025 22:00:00,09/15/2024 22:00:00,WIIBEN,Thomas Dahl Johansen,1495.0000,Økonomi,Hovedsageligt økonomiske hensyn der gør at Ulla har sagt op. Hun mangler feedback fra hendes kunder om at de har fundet hende via os og føler ikke hun får brugt platformen nok.,05/25/2025 17:42:37,12,0,,,,,,,False,True,Low,False,False,,False,False,,,,,,,,,,,,,,False,True,Low,,,,,,,,,
63ae913c-a84d-4396-add2-3d8f9f4941a7,08/04/2025 09:46:08,,5ad07c3a-a1f8-4ff3-b513-2004bc1a432c,10/31/2025 19:50:00,01/01/2023 18:50:00,Actera,Ole Lundgaard Sørensen,1495.0000,Ukendt årsag / Kunde svarer ikke,Hun svarede ikke,01/01/0001 00:00:00,33,86,,,,,,,False,False,,False,False,,False,False,,,,,,,,,,,,,,False,False,,,,,,,,,,
144c8fd9-ae95-499c-9739-54d16ae63d1c,06/19/2025 14:20:26,,215363cb-570c-48c8-929f-e8d2a461e5ce,10/17/2025 17:50:00,01/18/2024 18:50:00,RealMæglerne Middelfart,Thomas Dahl Johansen,1995.0000,Found a better fit with a competitor,"Daniel fortæller at han gerne vil ryste posen lidt ift. deres markedføring: vil prøve noget nyt

Udover det ""føler"" han ikek at de har fået så meget ud af det, ift. ikke noget han kan mærke. men han fortæller at det har han jo sikkert et eller andet sted",02/11/2025 12:19:38,20,59,,,,,,,False,False,,False,False,,False,False,,,,,,,,False,False,,,,,False,False,,,,,,,,False,False,
5ffdd0cc-f9ee-462f-9321-b3ebf61f6e84,07/01/2025 13:45:21,,5ce9d066-77d8-45db-a8f7-df3dbb3f2c93,10/30/2025 18:50:00,10/31/2024 18:50:00,Auto Nord Helsingør,Mattias Løwe,1495.0000,Økonomi,"Nicolais forretning fejler, og han kan ikke betale sine regninger.",01/01/0001 00:00:00,11,60,,,,,,,False,True,Low,False,False,,True,False,,,,,,,,,,,,,,False,False,,,,,,,,,,
1e6a5179-d0e5-4db6-b792-ca026214dfd5,07/31/2025 15:47:48,,809bd3fb-de86-4b16-8e01-1b9258b2967c,10/31/2025 18:50:00,09/01/2023 17:50:00,HORNSLETH´S EFTF. Begravelsesforretningen,Jacob Ehrenreich-Petersen,1495.0000,Found a better fit with a competitor,"De nævner at de faktisk på ingen måde er utilfredse. Det er egentlig bare pga. at de har været hos os så længe, og at de nu har hænd lidt forskellige steder og derfor bliver nød til at trække lidt stik - her og der.

Nævner at det overhovdet ikke er utinkeligt at de vender tilbage",01/01/0001 00:00:00,25,90,,,,,,,False,True,High,False,False,,False,False,,True,False,,,,,,,,,,,False,True,Low,,,,,,,,,
3d7f5063-1b7d-478c-b04a-d3477e8e9c3b,06/19/2025 13:19:36,,26bb01b9-9c26-418a-85d2-1fef17192a2e,10/13/2025 22:00:00,11/14/2024 23:00:00,REMA 1000 Karrebækvej,Mattias Løwe,999.0000,Manglende forbrug hos kunde,"ikke får så meget ud af det

kommer ikke så bredt ud i byen

ikke bruger det ""aktivt"" så meget

Mattias Löwe var en af hans gode venner",11/18/2024 12:09:00,10,60,,,,False,False,,False,False,,False,False,,False,False,,,,,,,,,,,,,,False,False,,,,,,,,,,
c6e38c0a-7f6a-4d8d-a003-d3fa45cf2200,06/19/2025 13:35:43,,83bc2888-ea24-4415-92d2-f3badbe9f2cd,10/13/2025 17:50:00,03/14/2025 18:50:00,DEN KINESISKE MUR HERNING,Thomas Dahl Johansen,1000.0000,Manglende udbytte,fortæller blot at han ikke får så meget ud af det,06/10/2025 20:27:23,6,67,,,,,,,False,False,,False,False,,False,False,,,,,,,,,,,,,,False,False,,,,,,,,,,
1452f023-d888-457d-a7fa-d56537ac1790,06/20/2025 14:29:38,,fcb62d59-0694-4146-a52c-2fbb78d23065,10/08/2025 17:50:00,12/09/2024 18:50:00,Food Consult Nordic,Christoffer Nibe,1495.0000,Manglende udbytte,"Marco siger op, da han ikke mener at vores segment er relevant for ham. Han tror simpelthen mest det er private der læser på vores platforme, og ikke de erhvervsdrivende restauratører som han gerne vil ramme.",06/19/2025 10:16:01,9,92,,,,,,,False,True,High,False,False,,False,False,,,,,,,,,,,,,,False,True,Medium,,,,,,,,,
f0efd800-2b49-4905-857f-de72115bde70,07/01/2025 15:23:23,,a8ac5b8e-c7a8-4b67-971a-f648295c49b5,10/28/2025 18:50:00,08/29/2024 17:50:00,Tømrerfirmaet Kurt Pedersen ApS,Ole Lundgaard Sørensen,1000.0000,Økonomi,"Han ringende også herind. Han siger det er mange penge ift. at det ikke har givet noget der svarer på beløbet. Kan egentligt godt lide produktet, men efter prøveperioden, synes han ikke han vil give det for det, som det kommer til at koste.",06/30/2025 11:48:00,13,86,,,,,,,,,,False,False,,True,False,,,,,,,,,,,,,,False,False,,,,,,,,,,
a9bd8e5f-dc7d-4b84-b778-e84b8bb20d77,06/11/2025 10:15:07,,3913904c-af7e-43e6-a45e-12510e76c1ab,10/26/2025 18:50:00,06/27/2024 17:50:00,Frændes Madværk,Ole Lundgaard Sørensen,2990.0000,Ny marketingchef / Ny retning,"De har fået præsenteret konceptet for deres nye marketingchef, men kan ikke fortsætte da de skal ""omstrukturere"" virksomheden. Mere ville de ikke sige. ",06/10/2025 08:49:08,15,75,,,,,,,False,False,,False,False,,False,False,,,,,,,,,,,,,,False,True,Medium,,,,,,,,,
864a2804-c85b-48d1-b716-fd4786c0de5c,06/12/2025 10:46:43,,2e468e22-6c2f-4187-9c31-1cf8d3dc05d6,10/06/2025 17:50:00,11/07/2024 18:50:00,"RealMæglerne Næstved by Bülow ",Mattias Løwe,1995.0000,Manglende forbrug hos kunde,"Får ikke brugt produktet til dets fulde potentielle.

trækker stikket fordi de ikke har tid til at bruge det.

Vil ikke udelukke at komme tilbage, det er just pga. manglende tid.",11/08/2024 17:02:31,10,20,,,,,,,False,False,,False,False,,False,False,,,,,,,,False,False,,,,,False,False,,,,,,,,,,
